20
100 500
11 77 -105
76 38 367
25 81 -867
5 47 435
15 61 638
15 53 68
25 48 -874
39 38 568
79 15 -441
47 40 -588
17 82 353
62 39 76
88 84 278
97 86 -164
75 59 -271
15 2 717
25 56 274
26 1 849
33 11 -115
21 69 607
54 68 175
99 45 899
26 5 -890
75 55 412
93 80 -978
54 18 951
63 74 41
53 40 -164
19 5 -423
89 67 -233
75 32 906
64 14 -197
39 30 739
15 8 -209
18 6 633
17 19 -801
30 70 -412
76 90 461
22 64 357
92 96 -134
35 54 -613
97 71 877
43 24 278
52 3 938
69 96 965
77 91 -937
90 23 -591
24 78 562
50 26 -909
78 25 -770
62 5 -68
83 52 173
71 30 -416
24 68 -928
4 93 441
92 28 823
23 45 56
98 66 -84
20 84 -649
9 89 800
31 44 -851
83 51 -724
96 93 683
50 55 54
89 81 539
76 4 -104
69 99 -891
1 15 -139
68 36 -412
76 74 635
68 34 -937
33 34 -714
80 4 -370
80 91 -98
3 17 776
20 16 -934
47 81 -320
40 48 38
9 1 606
35 70 -455
40 11 597
34 27 -973
38 96 -558
98 49 195
72 28 -928
43 90 -657
21 79 20
4 14 -501
83 97 -634
44 49 -519
62 40 407
60 32 -285
71 30 290
79 81 756
79 76 -992
56 46 256
77 50 -918
77 29 -472
29 69 639
19 60 -733
24 78 -665
31 65 -373
97 31 -89
45 73 -712
85 62 331
22 99 -652
53 10 -670
62 55 999
36 81 -333
75 73 870
61 34 -555
32 4 -531
29 80 708
44 95 -404
36 65 -726
33 89 319
57 60 -997
60 50 -210
25 67 309
51 29 -238
53 50 117
15 11 -200
71 52 -747
45 91 386
96 64 -747
42 72 730
58 32 980
51 95 -331
33 92 -979
51 33 -23
82 78 -318
96 62 787
65 33 956
52 22 216
28 24 -126
47 76 333
97 10 -530
38 29 -997
65 15 -224
42 31 846
17 90 -678
6 72 -590
2 28 -367
55 36 843
87 83 -899
13 2 -795
22 67 978
44 29 -629
49 17 268
24 23 537
19 58 165
57 35 26
15 30 -545
71 70 374
44 97 622
9 5 -168
61 60 739
76 39 843
78 93 963
41 19 177
35 55 206
44 96 632
76 84 -983
53 30 577
2 86 797
68 6 575
90 39 596
12 67 479
52 17 147
89 63 -368
76 94 -851
71 23 987
47 77 -975
60 19 -986
95 16 -257
79 19 781
32 73 299
57 36 -550
77 18 629
10 89 899
50 61 641
83 19 939
10 20 3
98 69 -610
88 78 707
69 91 -849
50 60 -916
27 98 -814
70 43 405
17 90 -926
5 66 123
33 84 -415
14 89 971
49 6 945
20 61 322
70 4 235
75 40 -760
94 56 -821
14 27 -120
14 60 476
8 18 -921
6 18 -803
10 60 -473
83 92 -887
83 52 -173
87 46 -961
69 2 667
32 78 353
54 61 330
62 23 743
12 11 383
68 94 -748
89 90 628
93 29 -656
72 65 -392
26 50 411
7 49 -886
5 40 879
10 87 301
56 86 732
36 70 -854
23 68 -404
26 51 -299
45 75 -800
35 14 159
58 68 449
99 85 248
17 96 251
13 76 -921
41 1 -279
47 77 -726
27 48 -433
13 94 325
58 69 -337
69 65 -727
74 53 -779
92 57 493
57 37 -216
92 26 -96
32 91 -111
76 65 982
2 62 919
94 4 43
26 27 138
46 85 178
35 20 -171
86 29 -717
81 57 379
81 72 401
44 30 -862
62 3 -885
69 74 673
95 83 925
2 92 276
36 97 448
43 12 -103
23 21 455
30 36 -670
60 77 -153
36 62 221
30 56 454
98 74 340
77 16 -169
40 4 -28
97 43 -23
16 65 81
73 22 -945
64 66 939
5 32 -901
58 52 -306
95 46 -790
32 28 107
84 20 -148
36 55 -377
1 9 823
57 14 -47
52 1 -282
61 32 -11
20 32 813
15 82 -580
76 71 421
8 43 -972
23 53 -973
75 26 398
15 74 -215
64 48 246
30 66 262
47 37 -934
42 23 814
54 4 576
87 26 203
24 38 319
60 52 243
16 13 40
11 57 203
62 74 -505
5 43 -736
3 19 -207
83 2 -619
31 65 -730
97 2 -184
43 70 -884
75 59 951
21 75 -102
64 81 -345
64 7 756
94 78 286
51 12 -748
8 61 -194
14 41 -291
36 65 -811
6 80 280
96 46 -623
80 21 -463
25 74 -302
24 80 -993
80 92 -981
100 34 47
36 78 -253
4 52 -674
26 68 656
61 42 681
72 4 -353
31 52 -357
2 14 216
6 2 -702
67 49 -31
82 86 -492
78 96 -812
91 81 -918
57 16 -857
57 31 -141
40 1 -110
54 39 686
76 18 48
57 2 -550
52 50 -685
5 60 -136
32 66 -756
75 91 -433
96 26 -76
15 90 -441
59 79 -331
22 98 -835
21 17 -510
12 60 -492
53 71 -526
82 29 95
33 32 559
7 33 -982
68 83 452
84 78 242
12 33 -471
37 14 -904
37 28 241
90 45 653
98 57 -557
70 85 -963
59 68 -459
93 78 -345
43 37 659
16 7 -873
43 4 497
58 35 78
40 33 -189
79 34 849
66 43 531
45 66 -184
92 39 -852
9 10 80
10 62 205
80 44 -336
79 8 -91
9 6 -158
42 53 -295
36 23 742
67 42 -413
1 46 -5
78 32 305
82 17 -549
88 90 -176
39 31 564
26 36 -268
55 10 752
40 54 -890
24 21 -344
52 54 188
82 66 835
99 50 973
94 86 -906
35 76 469
90 15 -771
12 91 377
38 93 118
92 46 -65
98 61 930
86 14 -200
41 18 1
22 15 -452
49 64 270
86 87 -881
4 13 -1000
19 69 -3
10 44 673
1 50 749
84 32 -872
81 37 478
88 36 -49
34 74 -384
36 82 -848
81 33 -566
100 15 655
4 51 444
8 7 -520
29 8 880
100 31 838
16 31 -382
62 71 -537
77 80 460
33 82 -489
53 27 -43
49 96 568
55 16 554
18 13 -271
3 42 96
84 39 -527
10 2 749
33 88 188
51 93 301
87 91 840
40 43 -138
87 8 -582
28 43 359
38 33 -964
70 53 -648
54 27 191
39 18 -345
99 76 501
5 73 319
6 14 693
7 10 -987
2 56 -960
46 61 -632
21 26 -58
52 61 189
47 12 338
48 17 468
66 10 -578
88 8 217
59 99 -625
81 20 413
29 80 -11
89 65 502
35 41 -449
91 83 323
3 79 -609
41 28 -346
33 98 597
59 72 504
99 93 936
83 91 909
54 72 740
68 59 -530
77 98 439
59 72 241
81 76 24
4 71 682
8 3 -267
42 69 753
63 76 373
67 19 697
2 91 146
43 48 526
64 98 -312
67 45 281
71 73 29
28 80 80
88 31 751
24 15 843
54 85 -954
72 31 -168
59 44 -34
96 23 555
95 3 170
100 500
6 28 402
33 12 -263
34 91 -147
76 90 -802
11 63 -88
66 80 466
44 78 -254
60 94 769
51 14 321
1 28 940
66 24 -876
34 94 781
17 20 -596
68 61 -201
64 61 -129
31 25 -948
54 78 778
3 81 -854
15 32 -589
62 94 -623
29 77 730
56 12 -968
79 67 19
41 63 506
78 58 -839
2 28 -91
44 32 625
65 83 -364
72 28 -944
45 88 -82
38 91 97
8 66 548
37 31 -479
51 25 -177
47 35 -544
100 64 -115
15 66 -713
60 25 -922
15 7 440
63 50 805
57 79 242
76 30 -818
62 99 -582
51 91 649
88 76 724
85 35 863
38 100 207
21 86 169
86 54 -93
94 49 377
24 11 436
47 43 822
10 81 -493
90 55 168
69 35 -599
73 79 319
33 16 -873
62 63 -775
60 61 -355
40 91 -717
37 43 268
9 78 755
79 90 865
69 38 104
4 72 810
86 36 713
91 80 303
2 84 162
65 81 -303
51 12 -444
94 93 -883
47 43 -313
44 18 100
56 65 983
100 3 699
16 15 -394
24 30 252
11 61 163
82 24 -562
9 37 -337
81 12 195
56 16 97
96 20 480
89 47 86
80 79 -893
42 9 855
69 20 957
85 32 -423
58 34 947
68 55 -598
60 58 -973
69 54 185
61 32 727
89 47 761
47 3 -530
97 49 -164
57 42 -455
15 66 3
9 69 -426
17 5 -712
38 53 959
14 33 408
14 97 -241
48 2 -268
29 90 738
87 33 -765
4 51 -908
46 79 32
52 76 496
2 66 -321
53 90 -488
82 62 -452
3 2 -425
33 2 -224
9 59 -974
46 7 510
21 100 -745
63 69 -207
24 34 155
76 19 -156
80 17 475
94 95 -909
73 89 862
87 37 145
52 49 -613
41 45 -466
88 87 -60
92 48 -67
99 78 -887
79 2 873
20 1 258
20 29 284
5 53 30
46 82 460
42 38 -136
79 44 -408
55 95 585
53 95 237
97 13 -512
39 10 610
35 88 -356
96 71 -32
1 100 969
15 83 -613
98 94 827
61 90 576
40 72 422
71 59 441
27 87 -983
93 66 19
67 86 -17
36 26 860
30 12 233
41 45 -910
93 68 250
66 86 744
4 51 -266
64 43 -354
60 47 -497
31 43 837
16 61 215
15 3 -58
64 98 942
18 11 -631
14 75 747
47 91 -338
30 95 -938
27 8 703
10 24 837
48 99 -846
43 97 -804
22 10 -743
98 92 156
74 2 145
7 33 77
5 62 632
96 78 -614
82 27 13
76 51 -231
59 12 163
96 74 823
99 25 71
100 45 -715
79 25 958
9 46 -695
27 73 -111
3 7 964
76 93 -871
28 2 611
16 71 403
12 24 426
60 32 -383
70 46 -881
2 21 -201
67 11 -137
74 49 172
61 26 -879
100 53 153
38 88 -45
34 46 -539
4 74 833
70 53 -82
84 79 867
66 64 256
45 12 157
92 47 -450
98 15 399
88 14 95
55 90 945
25 6 -107
30 61 -90
61 72 -134
95 86 -292
39 28 -84
82 69 424
38 75 996
66 13 264
54 86 -291
13 62 -169
16 73 -799
90 41 494
89 33 -437
98 100 99
63 15 333
43 47 -36
93 68 824
18 50 807
14 47 -655
80 50 -916
88 32 937
26 8 444
59 96 694
22 39 -566
12 69 573
57 32 -63
49 77 -13
82 87 -999
17 76 -12
63 70 -547
53 24 635
84 77 -165
61 32 754
43 35 202
60 73 935
93 31 -844
50 81 -437
17 39 934
70 21 107
61 77 850
93 3 -591
18 80 368
87 27 268
9 14 -285
74 85 337
9 28 916
62 88 -250
16 36 251
73 6 517
96 63 -835
27 21 259
87 61 -552
66 16 -5
87 38 413
63 31 271
57 74 -340
38 26 -229
24 99 291
46 3 -192
51 68 -114
72 95 350
6 28 -799
81 1 -198
37 38 -906
84 62 -510
42 58 -80
20 69 169
87 93 -757
15 10 -606
12 56 954
15 2 -353
7 35 211
94 60 699
67 68 -518
39 77 389
8 55 238
16 42 -814
17 91 283
63 59 -122
18 98 -809
41 50 -470
80 23 -525
72 96 -722
81 35 353
71 11 -934
34 16 -462
20 63 778
19 81 -446
82 53 707
32 96 -860
83 90 -944
45 56 743
93 10 520
52 60 -135
59 17 983
65 4 -693
15 30 175
56 33 -684
37 24 -807
26 64 -755
9 82 828
57 41 -49
97 36 733
13 45 838
4 38 -779
72 30 -335
95 50 360
37 46 331
95 56 -279
72 99 -750
87 5 -261
5 70 -163
46 62 850
27 6 -171
98 5 -481
52 68 -941
68 27 -718
81 100 279
96 51 -140
50 23 -39
72 26 -382
19 50 481
30 75 -558
48 16 -880
24 13 366
42 76 -65
16 19 286
100 6 -743
98 96 661
72 11 851
14 3 -954
22 55 551
10 36 101
34 79 -877
91 3 -17
30 98 8
59 34 -580
92 5 -94
76 62 -782
96 39 -265
77 6 -718
58 35 -26
46 61 79
8 82 -279
60 74 394
24 98 831
57 93 610
48 55 523
26 86 47
73 62 584
45 7 218
62 75 301
83 72 308
48 99 -939
36 57 -672
14 96 757
60 96 -691
17 26 912
89 61 -325
81 50 522
89 49 -910
5 77 -280
5 57 -871
18 76 515
36 25 282
18 56 -112
65 87 -686
86 98 84
88 7 -196
79 52 -743
90 59 383
58 81 541
57 54 329
50 63 -76
67 82 368
14 95 87
2 5 398
55 71 -2
62 93 -782
70 65 -109
80 81 -514
47 51 -575
61 54 374
1 60 297
49 95 293
89 65 924
36 32 -730
91 41 -318
39 69 512
63 22 120
78 58 -150
49 35 -357
84 63 272
49 83 -32
20 10 -319
65 36 143
58 83 -202
67 51 -877
64 19 -285
67 4 -953
89 63 929
66 94 304
72 33 138
80 86 -839
10 19 858
34 22 -618
92 50 856
67 78 466
71 73 -246
42 75 14
16 97 652
66 39 -551
72 89 -214
11 54 -658
5 42 -410
5 66 -630
99 67 161
57 78 -829
77 69 -767
27 76 -588
79 67 -829
30 71 -685
16 69 -969
97 68 951
16 97 -820
46 60 -458
84 8 -312
95 54 -346
10 74 261
67 30 -88
78 46 -596
61 16 461
81 55 -922
84 36 -347
5 64 -64
1 70 -457
90 43 -478
19 57 -535
1 28 -603
91 53 -745
77 98 -279
91 24 -167
69 64 747
53 5 408
100 80 335
82 79 282
69 76 948
61 89 796
72 96 771
27 39 -58
35 59 -724
78 32 -219
73 64 130
98 33 -867
14 96 766
7 75 -916
97 25 658
50 40 935
30 12 538
74 16 -124
23 3 -717
85 55 203
70 77 -357
23 39 257
64 62 -280
79 86 -988
79 28 444
18 20 -301
61 47 -948
13 35 248
2 62 -95
68 6 -127
28 45 -232
98 64 -946
94 21 827
59 28 -964
6 30 -710
76 81 691
28 74 110
70 48 234
59 88 -88
93 70 207
96 39 -540
51 80 -749
13 28 -630
11 31 738
49 82 -932
5 13 739
90 96 -706
55 82 414
25 66 180
100 500
56 36 -875
13 94 -18
50 86 -646
61 58 796
48 23 687
98 90 524
36 100 -190
84 69 -84
22 81 181
85 25 -958
99 64 -398
23 55 -756
52 54 146
6 27 629
84 98 -685
70 29 -345
13 40 -241
67 44 323
88 91 261
49 61 -225
4 37 -150
40 22 -802
78 16 -642
47 68 339
87 7 663
49 71 -275
73 67 617
92 26 613
78 82 797
17 74 -424
72 45 530
8 4 718
7 55 499
61 20 -282
82 100 214
83 92 -776
15 54 -607
60 11 -243
53 67 33
97 45 383
39 98 475
51 1 766
7 40 119
5 36 -596
70 41 399
86 91 -894
51 68 541
33 82 693
45 84 536
34 67 -99
8 88 -887
85 69 877
11 88 98
38 12 -667
96 70 764
100 25 -259
67 77 677
60 22 -457
8 14 -296
14 98 -890
56 67 646
33 36 -161
70 45 548
82 54 -116
14 99 337
94 66 -550
52 5 997
44 84 7
30 27 11
57 47 -398
7 90 176
22 13 -785
98 44 251
69 1 -948
6 63 -589
6 45 300
62 27 -544
56 80 -118
29 40 810
62 53 -959
5 76 -106
89 30 -256
62 49 -506
53 27 -293
25 30 -199
61 68 -35
68 14 960
70 46 -749
68 90 723
45 94 -975
61 39 435
85 77 949
43 64 506
61 24 -291
99 35 768
57 5 84
57 58 90
99 17 468
66 4 -460
81 36 147
32 44 -982
60 44 -620
46 62 -708
86 72 585
86 34 -974
30 22 -55
6 68 497
66 69 569
99 10 -14
81 13 694
88 100 -585
80 50 260
49 54 -427
45 74 -199
69 85 -904
6 39 165
18 93 236
18 48 -702
52 51 -457
81 21 -368
63 55 -306
52 86 -793
7 26 263
12 32 -945
55 33 -636
40 33 -944
81 31 754
44 95 -510
26 91 91
28 45 -158
6 74 -387
2 96 -711
33 44 331
90 78 -270
43 69 657
29 4 584
44 51 620
57 63 512
54 56 -643
70 94 63
99 57 -657
36 23 965
73 37 -496
88 31 -836
64 74 -190
93 24 690
97 35 428
100 51 679
76 9 53
50 76 31
72 84 861
98 84 -351
61 62 594
98 74 870
18 22 383
77 82 -128
79 70 80
13 3 993
30 11 805
21 13 -286
45 43 -816
41 97 959
86 45 30
51 57 -522
13 61 360
94 49 -714
21 19 -21
68 39 -791
92 18 -844
66 52 381
62 63 388
36 6 810
100 16 677
77 93 -175
14 48 529
59 18 -476
97 9 201
4 85 -967
25 1 733
69 100 -739
29 23 642
48 83 785
68 48 -883
97 33 96
51 13 905
42 79 -456
42 9 -217
84 89 948
74 92 619
2 39 287
59 14 -922
10 38 -382
41 93 -556
100 69 550
60 23 450
15 87 292
83 10 -897
73 27 109
73 15 709
63 15 647
77 79 -889
73 65 -644
71 52 -847
40 20 838
47 81 -625
40 44 -905
16 42 757
92 55 -663
26 99 997
85 15 -583
64 68 -537
90 36 -254
75 61 -675
30 90 -156
16 59 -556
6 92 -868
35 26 -958
44 37 43
60 39 251
49 23 -921
67 21 559
64 20 260
47 74 -367
12 78 107
71 96 -61
37 70 837
78 25 -170
99 66 -560
9 56 634
77 87 274
34 79 -164
99 47 62
96 19 528
43 21 697
32 87 -672
57 84 -945
79 70 -248
35 33 658
86 29 -774
37 13 886
49 22 755
19 37 910
35 83 -281
97 93 -956
30 96 99
80 25 -45
91 82 -162
40 47 686
13 76 -249
30 42 794
19 4 792
10 74 469
1 42 441
67 73 717
97 14 530
30 52 -229
96 74 986
28 83 616
30 47 980
7 53 -794
55 36 695
39 82 -558
57 43 -148
8 23 -389
74 71 -68
95 7 0
50 16 -115
70 49 417
82 26 974
44 74 -753
13 87 698
2 37 712
83 30 46
42 85 -731
2 31 -648
7 56 269
81 15 321
94 70 859
41 3 -473
55 41 532
41 97 -748
1 80 -415
96 56 -519
32 59 -198
10 82 -555
73 94 725
8 72 -684
52 83 909
62 100 -668
40 49 -887
39 78 -582
38 46 113
91 30 736
82 41 521
97 48 129
30 81 489
52 49 -186
64 15 -482
15 78 -363
33 14 -680
34 14 491
74 52 -710
12 63 -62
79 46 618
34 8 -237
15 91 632
76 27 -426
38 90 -758
4 52 -350
59 93 -184
60 36 -389
38 9 842
43 85 630
82 46 -180
16 38 -933
24 11 -207
89 81 975
83 62 297
81 100 -604
7 61 638
2 86 190
90 69 86
56 10 -972
10 56 799
6 8 -349
34 71 322
70 38 -809
64 50 101
90 58 59
83 1 -514
98 79 -557
20 16 -369
89 39 493
94 38 95
86 68 173
16 17 696
55 21 -275
82 77 677
8 78 989
63 72 -185
43 88 353
10 35 917
16 11 261
16 33 -309
31 39 473
67 61 -649
39 31 376
92 99 -696
62 14 -29
12 41 101
5 25 606
68 8 -551
25 63 -988
48 79 441
44 24 604
89 93 -549
15 60 -982
20 80 -758
41 26 -87
73 46 -870
82 85 294
58 76 -757
1 26 947
43 92 -220
38 2 575
94 37 -551
25 80 -183
10 71 95
68 41 937
78 94 87
44 62 -166
50 38 -383
86 45 92
82 59 -65
10 75 -285
1 98 3
25 45 952
12 14 -50
3 77 -530
62 59 649
60 16 494
27 29 549
35 45 -34
84 31 843
3 27 -223
96 74 -656
89 4 976
53 7 -768
47 65 -669
71 2 -531
74 22 324
60 38 677
11 79 884
68 14 67
54 73 386
84 60 705
90 95 -227
49 71 389
7 24 -160
8 55 875
77 21 -94
31 71 -406
38 95 120
3 14 626
31 95 -867
89 8 -879
15 33 415
91 30 607
40 51 448
36 6 62
79 15 584
74 27 866
15 49 682
31 89 -268
20 80 -529
28 71 415
63 70 -286
2 51 -506
2 54 187
24 30 -36
14 28 -967
6 79 567
62 36 -892
50 99 -815
81 58 848
11 10 -670
16 63 939
59 90 755
36 53 226
47 13 -914
56 71 351
14 99 998
20 99 853
82 76 394
55 29 915
27 75 -890
79 90 -542
79 95 -808
45 10 -459
57 66 -198
12 77 428
40 60 -990
49 17 131
87 37 -995
38 27 -28
24 87 975
15 11 -897
67 81 -687
38 44 418
75 55 -297
34 45 -519
64 46 857
45 99 647
60 94 291
10 57 -364
12 85 -454
75 3 71
47 23 482
5 35 842
37 45 -666
67 86 -260
95 82 369
98 75 881
33 51 78
19 39 926
100 32 -685
45 64 -696
33 43 395
85 49 406
9 31 96
51 91 -493
88 52 -736
5 76 -648
45 44 -442
3 20 249
67 49 919
24 25 -296
38 96 -63
89 9 -520
98 50 -498
92 20 238
74 65 -224
44 28 -873
78 16 564
52 3 -629
53 7 -275
41 90 -110
25 66 -355
51 93 -619
32 93 -224
78 41 -421
3 16 -633
26 23 -266
82 74 -454
13 55 -588
65 70 -225
10 37 -584
92 70 769
84 90 593
97 14 -196
100 500
41 64 627
41 13 184
69 52 -770
65 9 -152
96 79 -292
74 45 744
61 30 879
30 58 -72
4 59 986
90 14 -982
8 48 813
49 58 943
20 11 -793
36 20 -482
11 95 424
64 87 -732
64 10 397
13 71 284
83 1 -384
42 61 800
62 88 458
80 77 -16
9 74 -531
28 34 327
28 36 376
16 28 -595
25 26 -621
3 50 135
95 9 -706
94 20 242
83 13 -979
39 65 -811
73 75 -736
37 62 961
96 63 365
66 70 -464
19 59 679
28 52 -170
91 3 -651
58 90 -58
83 71 -715
73 18 -500
26 67 334
35 4 907
34 43 464
6 86 419
22 53 -261
53 94 -527
85 42 -191
20 76 981
37 62 -463
48 29 -567
41 10 225
98 57 79
75 37 -947
89 28 -961
4 77 792
2 32 -604
40 46 -134
41 35 -163
57 70 -613
33 4 -555
63 53 694
70 75 591
44 22 -839
29 88 -923
6 54 119
18 15 -36
53 44 -327
8 37 273
43 8 296
64 94 940
39 86 -806
17 35 676
34 97 -718
55 93 637
7 65 -497
66 63 -705
50 59 625
68 80 -567
38 29 -210
45 77 847
74 45 284
32 93 -118
18 52 606
94 87 -944
4 59 680
33 7 470
76 42 802
6 84 -329
87 13 -942
99 33 -898
91 64 748
27 76 -218
75 81 784
86 40 -167
85 81 -470
38 32 336
50 21 -549
23 13 -234
95 12 -290
36 34 -12
24 20 -718
41 43 -249
90 65 182
19 6 333
92 12 262
8 19 -447
58 23 65
90 13 -577
15 78 854
96 13 -216
83 71 -462
28 9 -74
75 97 222
52 80 881
75 43 555
78 42 672
34 77 617
92 58 -153
40 37 80
29 19 -461
27 8 -375
50 62 136
45 3 206
42 38 -144
66 52 903
38 95 -367
76 31 -754
87 91 -578
22 75 451
28 33 91
21 50 -989
41 27 203
86 91 961
24 20 850
99 61 133
24 12 613
88 74 -682
52 20 867
57 81 65
59 7 511
51 71 -602
60 54 -933
92 23 -361
41 62 262
85 89 691
74 15 -632
36 21 54
91 28 -854
34 23 108
3 35 -577
50 36 239
56 78 -974
81 50 -695
61 46 -507
86 84 -676
9 98 608
16 24 39
9 59 929
3 34 691
98 95 -549
56 71 -948
17 74 631
1 69 884
60 26 755
72 87 -464
49 88 361
38 49 -621
75 69 -969
58 82 -851
78 75 -65
69 81 -148
57 6 186
75 77 333
68 49 861
43 31 602
78 55 379
90 39 615
50 31 524
57 67 -549
76 7 -773
64 94 238
29 44 41
28 41 59
50 37 -31
74 24 -338
45 94 210
39 27 -446
80 61 -127
55 50 -932
63 11 312
15 53 820
45 93 -237
6 49 673
14 91 -906
32 66 -820
15 60 -824
92 75 -853
50 80 -552
86 67 396
51 57 -930
2 40 -408
73 36 -400
92 37 -963
83 25 -596
94 33 -793
72 60 -966
98 51 199
54 35 641
85 12 325
7 87 -248
38 20 -539
99 1 -402
70 58 153
32 34 -927
56 70 784
88 9 -4
43 8 -699
90 51 842
67 13 -227
60 53 -288
28 11 -942
78 66 991
22 88 12
7 93 -446
93 20 -529
88 4 883
38 24 -729
49 82 -971
68 65 14
1 62 220
82 50 524
57 42 264
4 100 354
19 89 -829
24 85 -720
61 66 -286
55 35 -639
20 39 -481
40 34 -694
63 58 -828
17 77 -278
76 18 74
85 90 -112
14 48 -304
54 9 -213
21 47 -525
99 19 810
55 58 -448
63 86 -742
80 55 43
29 63 968
55 47 -376
79 55 -90
35 4 676
39 73 -71
86 95 -715
42 81 -638
43 30 220
82 99 -351
16 83 502
18 16 -667
71 15 896
10 66 -705
75 79 896
55 58 -39
9 45 -796
52 25 -814
94 89 -504
56 83 245
14 17 -985
90 80 783
37 24 -767
66 53 354
55 91 -420
5 60 425
46 67 -611
59 19 527
2 78 508
75 39 -156
31 94 -777
76 18 153
28 57 -785
62 91 239
79 61 -170
74 27 -509
19 97 658
94 92 901
56 6 982
9 95 997
100 10 59
72 84 343
34 86 969
11 64 -900
56 99 -384
24 39 -863
59 82 -158
26 28 710
87 70 -546
38 88 79
26 88 -55
97 15 -191
41 4 222
64 100 -782
42 70 -830
30 51 -760
38 82 651
44 97 -309
64 61 656
11 79 -671
97 47 279
76 81 -596
37 40 -114
80 11 -723
73 43 243
59 41 -513
11 8 198
53 25 -779
67 80 501
62 46 93
65 81 82
80 22 517
29 13 -195
90 5 549
47 7 -681
87 25 -16
6 71 -727
80 71 333
67 23 -966
92 30 88
25 8 -657
63 5 369
34 79 258
69 40 880
52 56 833
26 59 286
78 68 292
71 44 -551
56 80 530
79 26 355
26 55 837
73 28 -163
63 8 656
73 12 428
39 72 434
54 42 -909
83 92 3
32 28 708
95 57 -637
41 22 392
3 77 -422
71 70 -211
14 78 645
41 100 -690
36 69 877
79 13 -698
91 37 383
16 40 -932
14 68 37
21 25 657
78 16 -588
23 4 537
51 57 -303
91 77 -842
79 14 -722
32 91 -738
72 29 218
5 97 -783
89 14 -573
42 28 768
30 9 -801
43 31 972
10 96 -119
10 93 -241
77 36 -349
78 38 882
26 38 -963
70 2 950
3 34 298
76 1 440
83 6 -983
33 52 936
9 76 -484
67 28 -15
16 75 -132
20 26 -453
91 40 -983
62 28 -970
97 13 -166
74 2 347
33 15 -606
10 50 423
87 32 92
1 65 742
16 55 -863
13 12 -870
78 94 -134
72 73 -520
95 72 231
18 75 869
4 1 588
19 95 58
38 30 -820
72 36 835
12 29 -952
81 35 916
65 94 413
5 71 584
10 63 573
25 16 -348
6 28 -714
78 96 -694
21 56 -667
11 39 -15
79 4 -41
20 9 389
20 15 -271
32 9 -87
51 47 -149
67 35 370
39 91 7
57 69 -197
28 2 -260
65 80 -948
7 82 -275
86 71 811
50 57 203
22 4 -616
74 69 81
16 75 -824
76 53 884
78 91 -728
33 88 377
82 38 -989
96 98 886
16 80 722
96 1 -515
64 57 230
88 7 -551
37 97 -437
47 51 -532
10 93 -553
63 91 -847
57 37 -733
99 50 -93
57 27 -176
62 24 999
21 77 853
43 91 417
64 94 -76
52 94 736
73 42 -27
18 90 -752
3 89 -184
3 60 429
100 6 349
46 64 -107
66 39 835
60 18 826
85 88 -548
28 13 -192
9 28 332
15 8 -805
20 35 -636
39 15 -905
90 33 -538
3 42 -919
78 33 664
59 43 -556
53 56 -829
61 44 163
78 94 455
100 26 952
40 85 875
7 16 -840
52 47 -831
30 54 -866
71 17 687
9 2 -839
60 23 -435
78 89 -999
59 96 551
71 14 -381
5 37 -757
57 92 65
12 3 508
21 43 -717
72 59 804
71 40 -592
25 65 -165
40 21 -565
73 16 -990
44 13 994
1 20 -626
100 68 330
80 17 -634
70 79 -893
20 39 113
8 53 401
100 500
31 50 -638
62 71 -603
98 10 -794
10 21 -117
59 5 -42
82 8 938
86 70 619
3 9 -807
90 52 856
11 89 -249
77 26 -385
66 82 -239
22 42 -138
19 90 534
31 34 691
84 20 -257
77 79 -306
12 6 -576
9 2 -458
32 99 -260
62 8 -999
26 98 -753
81 30 -173
47 32 808
99 46 77
48 16 457
19 54 93
19 86 350
31 17 -460
95 47 -387
79 100 222
56 69 235
89 5 595
40 64 -572
33 10 -249
91 20 786
48 68 174
73 40 494
38 60 -151
98 64 471
35 56 -800
69 31 31
37 21 -711
97 13 -514
20 19 526
45 63 109
4 60 298
3 97 296
46 96 115
14 89 704
46 52 -996
48 42 -527
30 66 575
12 10 829
82 64 -438
50 2 369
86 13 -543
28 46 632
95 89 -215
52 82 293
97 33 509
88 38 -355
28 42 -492
38 69 82
56 20 575
100 11 211
30 25 332
48 29 493
61 32 742
14 77 117
88 19 548
78 26 -207
55 39 -972
83 45 -796
44 61 179
60 69 935
69 59 -6
5 21 -602
45 58 -422
47 45 371
34 83 745
46 48 956
50 76 893
68 45 89
46 4 348
27 69 -388
8 72 -811
51 38 -908
61 37 -150
38 50 -381
14 10 475
97 51 966
63 27 -657
11 92 -963
9 85 -279
95 14 -359
65 45 -829
59 29 621
12 85 435
17 81 -711
33 4 -918
18 82 -678
96 4 858
32 56 -765
83 35 -317
42 80 -251
25 48 -1000
4 56 -121
79 52 -683
53 73 -676
82 56 -977
77 95 734
52 75 -372
83 75 531
37 25 500
52 81 -145
98 18 491
85 14 679
100 78 -15
91 97 -596
27 8 290
100 21 135
28 36 -369
14 33 188
67 15 22
34 14 -502
35 92 -839
16 97 765
94 27 -520
2 18 974
39 71 741
42 81 -720
76 88 -377
51 45 -101
30 13 822
64 38 -359
70 93 583
40 12 11
47 71 965
13 60 282
35 59 892
99 34 -227
48 41 565
79 71 882
31 5 -40
97 99 654
26 67 365
39 94 495
29 13 328
11 66 -372
57 39 -56
85 4 454
63 43 -922
28 43 336
87 33 -880
60 38 -829
