20
1000 5000
720 104 -676
349 537 -524
595 911 -110
791 659 -840
174 876 559
714 850 -934
89 308 -881
626 223 550
166 344 788
753 206 998
39 111 -135
846 444 127
452 864 832
866 704 521
556 445 -726
871 747 -293
293 279 -582
770 213 -769
625 258 418
128 590 -458
126 136 201
955 682 332
637 531 946
467 365 408
242 163 -144
263 790 -151
905 290 -453
584 293 -804
610 274 497
432 459 293
201 711 -639
767 539 -703
238 385 531
683 897 -497
651 989 -705
116 283 -332
330 851 -6
886 289 104
105 552 -243
849 176 -842
195 417 714
81 324 942
467 845 222
174 688 305
993 638 -561
971 180 508
150 450 -1000
634 51 -563
212 807 548
298 828 -443
484 136 -697
235 992 -263
120 482 374
556 122 -824
566 960 634
940 438 444
840 33 -899
71 113 -11
430 503 -351
862 953 -541
755 143 -370
598 688 -346
306 629 -472
480 129 461
23 652 -344
522 653 -670
258 912 203
650 230 249
710 727 721
302 562 -124
546 522 -128
488 464 681
303 557 980
51 931 -991
190 122 626
314 688 263
497 380 -350
352 319 -898
958 632 504
231 175 670
492 92 -166
244 450 568
770 72 -741
916 709 -133
338 581 -418
454 780 -618
209 769 -123
904 896 297
69 594 620
91 67 -654
850 423 835
141 966 -332
92 100 62
273 797 958
65 266 401
459 100 -595
548 994 -410
480 663 -615
265 649 -635
757 252 852
846 781 -127
53 948 -7
568 527 50
777 251 395
800 992 479
710 12 -949
795 909 434
973 881 222
107 102 277
757 171 -643
579 406 232
40 861 888
969 942 616
709 35 678
6 326 -615
913 617 681
129 283 -146
86 53 564
798 661 941
385 587 -5
329 154 42
796 347 988
838 420 -113
991 506 -980
970 749 443
426 874 407
809 396 390
341 336 365
780 442 378
481 94 912
949 710 -506
10 350 -272
349 632 583
454 668 979
857 793 512
859 131 888
475 443 295
407 769 695
161 74 -471
664 786 -846
788 665 -652
201 804 -299
523 166 -430
296 230 -727
403 638 905
305 513 -567
867 816 -611
233 813 590
871 808 -943
570 716 -227
413 505 -288
887 505 926
193 467 -365
360 612 -866
215 9 337
973 600 -698
411 602 -893
967 911 -721
404 853 -620
345 473 -615
854 435 672
902 624 -782
510 113 -964
617 598 -150
409 662 734
414 223 -210
615 511 -555
323 162 748
111 674 -280
129 200 595
172 820 -540
104 717 734
871 343 44
891 792 672
958 122 -173
996 858 -229
83 123 -582
740 181 -2
201 603 116
900 337 839
205 821 834
308 762 -530
571 890 200
85 961 -2
13 114 530
855 599 821
997 737 -525
859 836 -913
426 481 -479
404 860 289
208 176 -201
468 653 -131
590 354 -173
193 780 -115
714 32 -813
510 818 733
197 597 -782
144 889 -713
161 473 111
790 327 435
999 52 -547
877 501 57
674 561 142
976 165 -930
164 693 679
961 769 812
890 780 -664
637 608 -964
140 751 871
864 169 -783
8 870 313
187 667 -112
814 834 -513
658 582 -62
917 803 -30
210 832 183
729 447 628
265 205 574
135 670 723
545 934 674
979 58 994
918 273 314
543 253 -629
728 554 -747
110 888 -704
25 256 -133
179 812 358
673 580 -490
382 70 -721
418 395 89
433 986 -279
374 693 809
219 377 994
237 163 -410
790 449 -733
475 234 -769
593 276 -141
5 86 -940
220 530 411
383 298 199
599 579 475
214 1000 -579
712 288 -663
864 118 4
50 334 -140
932 772 821
703 127 186
197 792 230
455 47 836
743 195 -814
473 826 -691
229 433 -740
20 934 816
180 88 597
155 13 -596
967 680 30
516 900 -637
351 888 -679
889 382 -447
568 233 704
710 718 -639
572 220 864
12 829 382
395 338 -790
814 631 -427
488 56 181
83 496 -848
816 195 957
734 88 -325
799 733 309
379 248 -23
922 457 680
228 214 403
745 60 -65
378 571 95
486 116 832
352 771 987
888 227 -877
803 447 589
664 726 405
980 525 -176
100 597 -832
947 254 -804
829 481 392
13 978 824
2 652 -690
513 802 534
378 466 -238
348 392 -361
840 807 802
847 28 241
345 868 664
930 607 821
647 321 -184
474 127 -420
798 831 -750
568 269 672
548 206 -268
415 328 992
671 927 -605
48 939 -53
301 595 -535
785 553 -675
594 206 314
693 579 395
950 40 99
616 719 -425
222 772 -593
785 285 994
690 17 201
116 715 -332
636 170 1
501 846 865
228 501 -62
322 67 -324
358 606 -941
523 491 -249
469 49 193
946 479 -11
323 236 -306
768 971 -967
656 2 244
779 271 321
526 464 233
504 938 773
275 185 -210
635 269 365
33 265 -562
719 152 336
26 217 -371
866 396 688
162 243 94
197 773 47
29 601 -978
612 386 373
520 425 -485
1000 489 -498
795 445 565
116 226 670
84 303 557
678 927 803
185 490 -190
986 692 -930
11 831 -778
338 819 854
241 894 -907
175 457 -326
278 223 -696
38 972 712
389 244 -693
160 772 -619
303 190 -1
830 167 645
230 36 -823
400 935 702
553 518 -160
67 512 -657
717 600 797
857 656 31
582 815 -120
892 826 -224
526 896 -819
953 771 -997
213 150 -871
145 228 -348
235 317 -625
623 291 940
876 794 -26
615 822 809
988 219 -591
827 642 879
395 301 696
943 523 396
813 534 906
591 815 -218
514 458 -352
188 710 -7
502 825 -923
394 587 -159
80 418 -60
894 841 823
382 414 806
135 227 -575
539 381 -977
385 826 -682
475 304 -194
513 891 -973
357 683 -583
834 215 -306
52 468 -415
62 68 844
118 4 -531
332 220 461
620 980 -624
249 231 -579
550 976 -160
788 735 -108
898 791 -295
891 162 -307
406 857 -473
350 382 935
732 697 290
494 738 71
739 625 345
711 867 -472
666 498 -611
496 749 -984
412 143 -437
979 193 823
372 206 -546
56 176 -578
683 41 675
608 571 -160
660 23 833
276 623 7
451 747 -933
340 422 585
951 611 -913
49 801 844
957 942 255
279 355 462
160 312 391
385 339 -975
222 6 -871
595 89 451
735 468 -334
211 261 -13
145 446 -943
328 40 141
738 141 71
885 487 -474
351 540 506
518 100 -667
509 294 -939
928 273 193
437 752 -178
26 18 -893
325 258 -456
201 637 -993
170 287 916
604 93 763
458 484 -244
363 467 428
712 329 -720
427 155 -945
368 709 885
591 100 241
676 235 -80
432 708 265
928 19 -345
906 535 742
545 436 -882
572 499 971
353 497 -454
686 275 618
796 201 -87
711 84 509
961 728 670
251 192 -232
404 197 405
32 70 -326
386 651 789
539 935 -687
538 598 -469
606 185 -689
768 912 -746
72 961 -327
621 731 -925
940 137 -839
768 311 -298
747 803 -679
345 532 789
562 416 -957
525 406 -70
743 660 8
907 775 455
789 667 257
22 819 384
987 551 -947
517 481 216
27 618 -61
937 123 820
306 233 -132
864 695 51
990 139 -335
537 621 934
896 965 67
541 613 -137
610 952 -72
154 998 497
440 176 377
505 623 -309
467 710 135
318 279 -401
63 345 -965
791 977 -490
217 630 -911
594 886 -335
242 513 364
649 306 900
114 639 391
41 648 -381
519 112 -928
616 107 -85
409 45 552
375 402 -507
845 303 -116
411 9 101
570 410 -688
122 351 -467
447 150 -603
611 760 -735
18 726 355
190 833 -304
343 434 -934
364 672 202
517 287 397
624 88 -8
143 463 -664
317 661 896
211 539 720
661 302 -201
907 83 817
480 849 -755
54 946 880
753 659 706
594 169 465
318 308 247
263 340 342
607 451 -366
937 794 -698
984 723 315
986 547 87
681 563 892
671 236 657
373 99 51
48 783 -23
207 919 857
928 875 -953
677 710 -954
106 124 874
874 165 184
639 272 294
861 994 -363
257 678 485
653 736 -408
82 989 397
605 889 526
742 554 -550
306 784 -262
874 828 325
941 987 929
573 868 -832
954 633 -964
436 538 205
255 901 695
661 520 -398
951 746 905
963 299 269
504 842 -854
172 576 427
643 232 -748
959 976 -63
421 427 503
311 470 -601
373 995 492
630 190 -359
998 447 -777
416 427 -448
999 194 -399
104 213 -606
15 377 -59
310 541 -774
668 384 430
389 617 268
374 837 226
895 738 -76
661 436 167
826 653 625
140 830 620
469 779 660
180 723 186
906 814 293
560 621 132
308 864 -955
240 43 123
263 838 -297
745 595 358
371 944 -297
734 926 -64
969 568 -612
952 830 -69
373 943 91
206 784 324
771 248 779
631 722 658
669 386 18
901 166 -529
994 993 -94
327 226 309
708 250 -550
232 656 811
846 743 747
262 761 95
911 704 -324
594 33 -455
995 445 -925
82 101 -878
487 295 -3
840 806 971
716 670 497
867 475 -625
907 56 87
190 862 -236
114 901 -586
154 81 -617
209 194 -998
464 698 290
112 536 926
795 16 -715
530 424 -99
908 685 -77
353 293 362
38 130 -890
218 242 -429
587 598 -338
836 801 96
584 89 56
583 603 -604
822 401 657
548 974 -87
595 138 -521
196 308 498
892 671 577
287 11 110
301 581 399
471 369 -500
838 820 536
113 604 359
523 543 963
57 635 795
140 719 -306
130 77 -823
972 429 115
89 220 559
355 679 -350
600 929 -206
651 972 -108
480 238 -483
428 541 -629
202 715 11
417 546 -431
598 320 -481
588 310 799
766 276 98
358 434 -841
426 451 -289
844 197 78
915 278 379
870 827 742
25 847 -151
795 604 -1
636 900 570
649 109 -725
746 107 -587
275 804 400
950 432 -522
192 350 -30
513 601 -105
766 104 -140
629 267 -812
983 121 688
686 870 219
612 353 381
999 974 229
716 196 -442
433 335 -472
414 176 -94
707 899 983
681 678 -23
103 905 952
409 465 259
541 595 -420
49 297 966
204 426 -343
634 166 943
355 580 482
536 198 -310
235 844 283
164 133 655
412 67 -72
30 961 664
924 722 -866
527 299 420
675 849 -383
616 656 251
425 599 479
380 951 756
832 931 -113
601 438 531
131 282 -393
699 69 -293
515 60 -539
988 535 468
750 512 121
537 738 484
493 168 -302
901 776 897
713 275 670
604 806 -97
396 606 -225
751 220 656
466 361 695
852 9 -859
758 298 381
534 173 591
983 438 -777
232 237 -320
36 475 -875
887 849 43
357 694 -78
72 506 -578
80 491 -508
859 898 249
311 527 317
790 917 -84
702 834 -135
917 545 -859
650 984 683
106 254 728
223 281 -922
564 464 -209
598 799 394
864 667 -680
738 302 664
219 996 -243
218 114 -368
18 546 -129
369 758 -500
388 275 723
721 850 -594
98 162 678
445 788 -329
614 29 855
847 253 -457
411 837 895
964 432 -855
652 296 -8
994 830 373
568 669 -180
645 954 550
701 70 -25
119 994 321
379 590 -937
48 577 -214
199 284 613
506 719 308
908 921 -652
451 311 -752
363 43 -541
863 933 599
21 329 -118
867 599 102
865 933 225
502 234 155
693 492 407
412 828 -921
454 976 -202
328 784 302
489 520 -855
187 946 910
672 715 -890
383 384 147
683 993 769
908 191 283
852 586 264
499 312 -732
964 495 -677
160 708 -676
949 404 -466
286 41 -945
561 390 -63
785 77 691
502 409 -104
395 692 -781
931 107 -378
405 429 -154
279 867 -87
857 919 -562
38 857 103
222 435 480
539 375 -541
805 114 828
18 818 68
421 785 955
912 585 -922
367 938 374
500 676 548
577 675 944
12 995 -390
541 399 -292
933 179 -81
823 610 788
872 398 -218
760 701 -295
249 99 318
492 497 -73
589 809 -431
444 292 842
955 136 86
690 187 627
864 893 157
421 336 834
92 414 810
831 189 -298
266 911 731
226 671 -827
183 587 -570
535 816 485
528 99 737
227 382 -537
388 477 177
107 348 535
65 976 -176
165 447 -503
763 856 -877
402 578 -846
671 844 361
109 759 519
789 262 -148
220 779 877
829 583 -969
443 664 297
860 620 -179
895 740 234
103 532 272
789 970 316
719 307 424
198 498 631
854 592 -19
760 394 -28
184 152 -116
918 822 -343
204 742 800
550 198 409
780 580 308
49 756 -20
928 359 -788
750 521 771
142 172 -987
546 169 467
685 511 936
143 728 395
136 634 942
792 87 -977
810 409 581
616 690 136
77 478 -910
574 23 630
989 696 663
768 963 -774
265 368 442
736 271 139
521 495 40
327 797 95
489 559 -561
169 985 813
590 261 -433
480 397 -360
205 555 -532
533 234 -969
236 46 -809
201 597 -241
634 72 -616
767 815 -518
422 15 612
934 724 304
140 137 313
246 424 130
882 184 -856
421 669 104
140 134 637
899 943 490
104 411 91
940 416 566
77 721 331
327 242 741
554 610 -352
239 910 -107
368 644 -369
421 511 -540
585 841 124
270 879 -612
109 305 -693
995 444 870
973 398 329
869 701 -981
822 679 128
732 524 505
773 751 688
129 169 729
293 606 -363
239 901 -541
173 222 877
797 666 -282
954 58 999
221 615 -45
752 723 708
37 25 419
763 665 104
644 202 850
390 89 -839
981 102 561
487 592 251
801 834 601
702 647 821
669 568 -715
712 681 947
512 738 -986
50 54 476
240 803 974
143 23 68
608 300 -105
30 327 403
652 548 -345
153 678 569
448 659 -85
960 632 -730
844 251 -952
683 297 -834
281 9 41
508 336 287
701 120 156
525 161 639
658 753 790
521 956 266
838 837 759
651 458 -539
483 308 -464
519 544 125
803 20 286
121 597 -710
593 331 537
410 838 -595
557 30 410
650 517 714
887 759 -119
571 847 787
998 521 -206
845 466 -590
903 482 -580
775 935 853
301 105 -659
639 862 -674
655 276 -164
129 797 -424
248 721 -487
221 611 -766
669 848 403
848 232 -933
929 578 -829
645 799 -237
654 40 -903
930 304 -233
996 704 812
502 596 342
89 501 542
241 306 -278
708 391 987
751 257 78
355 976 699
364 232 -438
682 768 301
401 812 -84
957 347 210
164 875 -610
994 693 814
548 764 120
241 832 -440
656 438 368
75 931 -5
694 186 53
321 868 -844
143 173 342
506 199 526
984 226 -71
219 848 590
400 250 616
587 910 877
26 488 -110
468 982 93
778 360 900
963 213 200
544 761 -276
498 554 -314
298 107 948
742 561 981
258 673 -585
169 887 -555
546 113 -312
334 562 -175
383 868 718
958 865 -317
331 37 488
83 979 605
790 430 715
137 437 -309
462 924 89
727 970 -118
516 921 703
140 305 -879
523 967 201
67 800 875
658 633 -169
540 547 -166
754 545 637
478 25 831
806 125 -128
501 950 905
957 786 207
401 612 79
467 733 -765
978 556 164
136 967 -227
824 291 -590
927 244 -332
631 589 -245
515 1 435
675 798 675
139 357 -403
970 839 -504
819 996 -814
931 969 131
548 135 -639
518 180 -799
474 634 514
318 64 472
150 768 -894
549 318 271
84 108 155
747 314 -854
59 954 -452
209 101 881
334 859 -71
71 27 478
806 298 -636
983 156 505
55 256 -155
763 960 90
281 265 -367
330 963 586
88 201 -616
117 664 -196
548 368 35
564 689 308
269 237 -462
25 224 -2
120 294 -455
757 783 -476
713 346 992
665 768 594
774 612 -844
871 331 132
140 510 131
815 879 -546
246 773 -734
84 327 -125
641 801 -107
634 502 -660
239 598 174
689 693 58
8 426 -482
383 632 889
57 356 -469
47 319 739
846 348 -723
830 122 753
310 671 -808
478 675 239
346 788 -70
385 509 75
393 309 -842
487 274 -340
98 130 623
991 746 -18
794 236 -275
161 679 984
252 870 31
639 891 -232
981 891 -587
930 540 846
138 413 -602
139 634 -114
886 776 793
247 814 115
392 313 -89
335 440 589
109 988 -530
122 950 36
103 537 45
283 393 708
585 177 682
114 326 391
967 620 432
70 617 -668
320 545 296
676 694 228
697 888 928
813 799 286
552 116 976
716 915 919
721 844 -744
505 390 575
873 818 -596
824 584 -260
333 940 50
943 857 -285
609 123 -499
109 752 -626
593 877 624
825 961 -181
408 467 -891
465 452 836
326 202 242
437 556 -892
612 730 614
541 284 610
406 790 -86
216 27 -499
40 280 305
812 8 -703
572 993 -428
26 496 -212
366 681 -398
637 875 -477
64 90 -692
879 930 -873
420 107 46
892 831 383
88 773 -737
118 430 -893
607 111 743
119 73 428
679 297 -773
831 220 -654
886 9 -370
988 341 -843
12 295 -726
494 349 725
445 307 176
141 213 736
492 736 -351
824 515 -364
787 335 -763
433 507 883
195 1 -273
263 839 -130
998 6 26
87 984 -627
3 307 536
809 216 -630
986 387 -810
816 481 389
641 155 -647
964 851 385
72 1 850
46 444 555
837 817 -371
476 680 173
205 72 794
979 525 80
784 353 -410
734 434 -166
538 697 -455
918 116 636
301 469 -433
515 951 -960
317 262 874
14 588 -653
56 341 342
238 129 -974
944 201 -303
29 809 171
986 317 590
105 132 -881
803 636 688
969 90 390
129 649 362
324 373 170
28 245 -482
301 33 608
753 588 733
907 717 240
101 890 634
758 784 285
50 605 -762
368 910 -835
197 798 534
35 735 857
802 63 257
186 160 467
127 351 -168
975 408 324
437 956 192
157 189 -511
763 679 -190
610 650 -463
830 259 -784
890 701 -828
646 627 250
472 751 -509
262 821 671
601 369 821
331 520 140
341 355 -805
318 807 -317
480 852 -41
533 174 -749
796 388 -918
20 634 -818
504 653 387
797 447 -512
527 757 -537
303 164 -59
643 686 794
502 808 -918
904 295 -988
154 770 -281
624 401 -482
253 476 539
475 176 -6
303 456 -365
873 309 789
11 923 -636
206 729 518
971 842 -311
793 815 707
698 342 639
878 310 -984
757 982 458
154 360 603
987 133 -101
4 270 -784
834 240 516
707 48 26
1000 521 717
578 921 -451
34 80 -900
968 585 -279
220 585 -533
147 623 -550
12 635 632
759 894 853
680 358 -342
513 876 77
162 757 412
919 986 84
218 323 -144
122 103 918
246 401 -103
524 452 -609
48 165 140
594 561 -982
813 670 -386
857 29 478
585 591 361
220 453 931
343 645 -322
864 892 316
447 167 -741
524 645 413
491 647 553
769 647 -943
696 83 761
630 27 -794
851 785 -418
240 287 510
653 325 961
644 969 -421
289 607 -570
626 743 448
241 65 609
6 207 -590
912 524 -557
862 643 -724
166 821 715
621 768 272
72 682 750
678 40 -260
720 372 -104
318 958 688
984 165 -632
68 85 828
29 163 -986
655 785 837
827 160 128
633 381 -581
625 455 -475
672 500 -266
462 847 107
55 879 -199
757 167 -222
400 823 -756
735 686 825
7 327 -143
875 696 -769
781 620 -238
498 45 892
966 306 -773
46 823 -781
954 660 -383
769 574 795
343 756 -150
594 187 -300
90 485 751
61 205 -772
497 389 -507
182 957 652
86 597 250
752 368 919
436 894 476
303 529 704
334 228 525
985 558 -417
149 594 -623
48 530 -653
490 85 -969
988 719 660
609 488 504
676 291 -126
616 874 -597
782 624 395
967 202 -412
576 976 -15
907 429 -751
694 651 790
899 822 -1000
962 452 -885
525 603 672
373 902 376
385 79 -257
901 329 -432
542 105 -883
842 369 -24
139 7 -751
436 522 287
336 492 -212
850 50 -450
905 310 -406
236 231 395
360 385 -871
762 84 452
526 966 624
277 971 962
493 64 74
472 369 -405
432 197 -694
265 800 -79
541 542 -740
808 135 -970
963 935 -272
224 850 684
594 680 -417
550 762 -5
405 102 395
164 350 -93
299 109 184
897 25 685
270 317 257
12 516 695
771 488 -853
721 237 -642
749 783 -75
714 545 258
355 298 -166
325 574 -646
261 126 945
577 660 365
54 523 -779
37 483 -826
557 646 457
61 512 -93
216 282 183
819 594 831
259 216 -218
215 992 -869
320 757 690
124 724 935
18 922 579
542 669 -468
295 475 767
285 685 -319
87 238 64
837 577 817
473 129 13
332 778 -714
420 202 -647
657 464 -748
490 145 829
890 583 792
32 307 41
731 806 160
543 456 -801
351 391 -149
745 9 617
708 486 711
412 349 -524
498 320 -629
305 92 -377
157 371 -629
548 306 -857
602 354 -800
988 495 -355
64 550 848
304 103 -79
703 247 373
94 682 -232
542 857 71
855 840 -959
494 622 864
482 446 -599
958 414 -914
77 959 958
753 488 -125
810 647 483
842 170 331
338 845 274
481 820 -87
138 163 122
803 820 721
719 6 -740
626 505 -828
243 824 412
7 746 -910
644 753 841
644 452 -341
783 365 23
760 782 -198
509 977 934
240 234 712
26 87 -593
481 586 901
519 980 -162
692 567 151
631 341 642
821 457 -497
707 685 -717
464 233 226
207 143 354
743 164 465
816 214 932
606 25 993
642 190 -889
111 947 -715
897 427 -301
800 521 679
228 333 999
12 848 200
18 171 -871
649 18 159
943 32 490
572 504 308
717 454 -720
616 157 -867
531 638 310
933 597 -648
447 618 -812
182 389 649
65 533 235
762 564 -360
759 780 -147
230 902 -354
679 249 853
553 952 966
301 319 -508
978 672 119
905 559 884
824 849 363
879 223 -391
685 485 979
858 298 -750
951 142 -905
770 323 582
223 918 -185
90 551 56
257 555 28
790 266 124
863 475 681
108 337 -555
196 810 898
845 684 207
975 817 117
289 820 -971
874 114 555
318 319 599
798 471 -784
345 978 2
81 577 303
377 609 -596
743 82 961
505 189 418
462 345 -309
937 254 -682
341 38 247
334 730 -652
978 29 219
730 104 -537
101 518 -787
51 17 880
375 41 -368
651 856 975
479 531 978
374 92 -94
54 964 259
450 39 596
764 775 -579
895 503 -533
5 726 575
293 70 915
365 637 981
196 620 396
693 406 853
578 175 222
512 903 838
365 82 -184
678 680 -750
342 998 -853
854 481 343
832 581 -19
895 116 211
593 757 -466
386 764 848
835 582 -922
780 894 -543
257 656 523
779 994 513
99 146 745
737 606 65
158 214 227
943 418 597
697 724 -224
225 649 -262
514 64 465
349 52 -36
516 797 46
505 232 642
904 414 -967
305 368 -576
138 690 -167
39 827 -309
207 44 741
822 567 -985
267 703 -538
301 42 -929
29 579 725
362 897 575
507 948 -499
159 475 -813
362 20 -727
730 551 -881
491 316 722
781 45 576
117 441 -587
616 702 -846
901 315 -651
207 380 -26
771 950 -727
510 208 -74
782 895 159
756 835 737
126 999 -61
328 974 538
908 359 -686
133 672 358
925 152 -245
780 932 414
870 460 740
635 664 -672
798 891 705
569 357 -581
948 853 -833
454 323 635
658 451 -770
153 605 11
120 789 320
758 56 -742
489 124 957
694 956 171
525 151 338
65 763 -484
820 1 -627
537 396 -523
158 13 -34
534 133 -142
761 41 -402
806 854 18
32 885 522
795 696 -28
77 937 460
781 537 -140
783 943 947
688 474 922
481 264 -93
788 445 -487
229 376 -367
744 722 -145
837 318 521
155 865 -862
124 1 414
424 804 552
355 853 -199
1 888 539
153 457 362
818 316 619
602 627 -614
394 771 -131
418 611 885
925 809 -813
236 595 725
58 408 727
729 280 610
633 802 952
140 250 -732
255 341 -941
441 171 -451
581 420 788
64 77 -940
443 109 -131
406 720 -687
719 749 633
668 809 480
847 44 613
861 856 385
479 777 151
741 136 -256
935 510 -147
776 733 -183
300 413 -767
126 885 -970
272 646 598
713 30 -344
124 515 776
672 624 621
978 554 -932
781 937 660
781 666 -648
30 65 789
511 100 -919
193 895 803
20 107 390
149 375 838
834 305 63
57 108 425
867 909 820
949 714 -856
153 195 -521
102 71 -709
590 795 -301
934 897 323
259 587 638
66 184 -154
163 199 880
475 934 705
356 905 919
415 316 -955
760 69 755
756 783 837
944 85 802
931 468 182
34 357 -903
171 310 -720
197 937 -364
590 925 608
391 412 378
533 540 471
936 523 -375
941 920 -5
497 21 620
216 258 -245
272 131 -389
26 59 -509
551 603 367
757 292 750
332 855 270
857 696 -493
480 634 -630
7 37 5
388 54 139
894 361 211
990 203 -341
129 37 -280
258 817 81
783 193 -522
663 262 -490
675 485 763
436 570 -956
745 914 170
850 630 -709
295 94 -145
77 994 -586
234 672 -700
72 62 530
505 159 1
475 790 58
446 956 -49
703 404 -790
972 64 -283
544 222 174
679 116 -566
553 316 -667
407 635 408
516 52 -960
625 153 100
497 345 -391
933 1000 472
281 253 304
620 174 349
62 125 -776
646 638 41
50 747 -659
975 577 545
119 369 680
304 529 494
694 718 -492
316 961 875
335 406 437
610 73 169
329 938 346
450 302 -659
545 854 939
1 167 -23
315 941 18
980 117 -64
646 330 632
665 670 -714
67 700 626
312 892 628
512 309 -650
843 858 3
759 296 8
714 622 -211
816 175 175
367 40 583
754 252 738
443 424 -928
175 878 81
428 411 961
269 699 258
518 829 305
63 911 -262
287 601 -913
177 505 7
134 633 -893
635 906 -842
611 276 -30
168 564 961
289 209 531
808 619 907
216 838 -583
637 293 308
836 781 -103
826 824 782
817 137 -657
539 287 -331
455 757 -44
471 880 679
990 555 27
670 302 -518
192 196 553
165 795 -407
188 637 332
231 487 -317
679 482 -960
319 499 -988
339 181 534
642 473 -818
596 288 564
833 341 -317
953 674 -364
687 383 784
688 33 221
117 828 -806
533 248 419
656 457 231
533 94 -445
917 885 608
313 174 -321
910 817 -540
500 35 -247
905 561 -125
915 651 118
571 284 -434
176 102 -517
736 723 530
156 107 638
29 224 -791
792 136 990
22 669 -580
674 607 -692
979 999 -948
450 181 523
745 47 -258
141 42 -100
550 58 154
493 15 -432
741 638 -190
303 622 -1
378 513 240
65 165 -469
621 825 -885
736 231 -946
74 438 549
933 288 588
290 659 -74
229 153 -64
170 565 -504
489 495 718
286 134 819
820 201 978
178 785 458
823 155 921
725 933 170
89 618 -213
282 155 291
758 131 575
720 128 -927
454 642 945
185 103 538
333 963 -663
613 931 -670
140 237 629
96 220 438
60 979 550
443 241 514
902 554 -848
649 633 -599
62 902 791
591 82 996
326 360 -880
147 315 -220
185 898 -686
278 303 965
146 274 9
876 782 -563
521 304 -582
731 748 905
105 841 -972
88 317 -171
564 883 655
192 557 -533
585 665 550
108 647 -706
617 604 223
507 25 -805
995 769 -795
808 515 -143
934 215 720
879 421 -8
824 984 629
511 788 -587
967 989 513
829 696 373
885 539 -158
191 338 -541
915 536 -747
770 18 -48
111 727 755
216 420 -451
477 152 -509
218 461 743
223 69 -29
633 381 887
882 577 597
736 258 -692
989 678 -428
504 476 -218
902 19 467
360 227 -496
590 853 473
153 426 412
58 372 51
873 50 -668
539 66 -361
830 91 -835
470 659 -233
767 80 -14
547 411 768
681 54 -605
41 967 -757
171 53 -141
88 363 597
885 477 -875
266 945 -414
748 329 -926
382 702 -673
995 495 542
740 578 -667
994 71 38
533 58 -959
48 734 -62
774 534 607
990 8 998
247 455 -187
578 738 115
305 834 -305
925 906 125
544 505 -823
702 576 -663
130 368 -717
769 503 5
783 450 620
429 276 632
570 5 774
155 35 -375
471 816 114
453 957 498
505 564 766
618 668 -597
520 929 137
86 185 -11
846 261 -356
577 108 -755
733 424 -226
685 236 -393
743 855 665
66 975 372
120 722 120
927 824 613
791 441 225
928 32 398
698 851 -169
320 752 -717
446 690 -409
283 532 -275
131 204 -926
808 952 470
661 596 797
378 857 340
826 716 132
158 307 53
197 193 679
482 205 6
712 914 -823
52 612 244
76 43 819
314 286 -265
227 756 258
675 534 -214
657 803 -258
551 448 675
774 587 506
339 930 -605
14 680 -465
510 348 291
803 574 122
777 897 -585
20 443 -176
362 681 -841
381 263 632
737 428 243
388 807 118
532 361 453
783 190 961
193 301 493
962 634 -521
617 356 600
940 687 710
664 544 826
385 489 -229
208 520 861
38 789 833
681 992 819
25 976 -567
169 402 -433
328 308 -3
932 36 -482
739 328 535
89 678 -678
176 328 -493
918 517 177
841 528 -187
784 570 -923
702 417 -881
898 507 889
400 119 31
905 585 513
451 940 -824
224 188 80
663 957 21
585 12 711
958 145 29
678 718 -492
914 361 -368
670 605 775
997 503 -567
956 525 -837
818 704 -836
307 28 -141
795 90 -67
128 92 908
379 872 52
203 588 -701
192 812 -739
257 548 -334
862 451 295
782 610 -822
894 710 -415
97 943 241
125 59 766
992 544 -818
167 537 -846
273 222 -126
309 821 750
255 739 317
121 968 534
135 663 387
614 880 -504
852 669 -13
13 345 -703
231 584 750
858 737 963
778 157 801
679 366 193
621 530 -428
763 106 267
440 490 176
545 907 -147
77 406 -918
874 358 -800
167 279 -229
347 916 -445
818 841 -823
297 896 -507
313 617 451
837 271 260
979 134 -661
233 994 988
382 835 261
951 144 -924
381 634 -583
851 133 -669
548 424 351
258 797 -5
509 519 890
450 246 5
998 349 296
944 408 -950
751 36 -771
513 188 760
840 390 197
154 152 -733
303 568 -450
61 854 262
558 867 0
405 410 -350
833 307 -546
2 19 -542
815 674 -581
557 608 -39
291 127 -122
852 163 833
937 898 331
328 782 -300
136 955 267
664 825 10
120 460 345
764 876 560
788 175 -19
153 910 516
765 186 827
333 24 641
591 418 -174
396 147 19
683 997 904
670 593 -296
283 462 -284
500 531 -73
5 436 -320
236 302 135
823 153 -173
298 866 -151
748 731 946
132 504 -342
17 341 -532
437 581 26
824 912 -224
299 561 -630
675 440 400
406 172 162
799 777 86
12 776 504
882 804 -199
79 593 650
850 795 -896
20 386 75
321 810 -768
44 664 190
196 882 -303
964 66 0
880 369 -814
865 290 939
433 738 -216
273 410 -60
866 220 456
783 245 -566
670 7 70
388 729 -361
646 792 348
648 561 878
174 611 211
211 340 552
875 264 -911
423 266 -633
409 90 248
161 486 305
871 163 371
225 774 -933
483 45 -386
294 774 -650
264 639 -795
823 928 -10
591 131 43
573 752 -490
471 583 -174
105 508 -585
747 510 -715
303 163 -330
387 438 738
492 93 222
713 824 -953
112 965 -339
615 415 694
391 561 94
969 387 -759
374 401 552
205 311 -89
12 782 -813
425 603 149
677 746 -60
887 979 -993
683 538 904
387 802 -995
908 967 -293
519 568 243
56 820 816
378 798 145
212 468 -908
