20
300 600
93 219 180
113 180 850
171 187 180
57 97 17
76 210 521
111 206 263
110 153 993
121 208 113
197 283 924
133 170 841
153 253 377
32 174 497
52 228 325
13 222 684
113 265 345
36 54 351
153 214 317
140 294 465
180 249 402
31 107 157
55 131 875
227 282 165
70 238 206
66 156 766
49 71 763
138 195 739
163 192 402
4 156 347
62 106 634
66 239 930
79 246 671
204 256 481
72 165 544
13 134 827
90 248 915
127 224 173
45 209 31
209 213 494
6 175 480
177 299 668
51 216 645
69 131 62
204 297 48
84 88 338
12 180 800
132 245 148
8 180 723
180 188 881
25 174 888
41 201 449
18 100 367
86 269 545
24 107 807
16 28 302
21 181 465
178 234 775
99 165 612
31 115 962
255 293 502
53 216 310
48 272 754
94 199 857
111 199 95
131 175 524
96 249 179
155 177 251
68 204 167
10 298 780
139 214 228
149 191 232
57 118 595
245 275 122
142 289 394
26 154 158
122 141 814
162 232 17
256 270 989
104 165 959
25 294 391
59 61 237
13 48 65
29 291 751
106 297 394
43 99 813
75 82 200
18 156 795
43 185 604
4 191 544
136 171 633
181 287 9
136 193 22
212 233 450
179 220 699
128 153 254
136 246 857
39 146 506
182 203 910
125 295 796
78 141 273
4 215 987
212 274 676
220 262 563
91 224 383
36 70 962
134 145 340
183 239 250
154 209 916
42 184 410
125 217 506
51 228 842
181 245 770
195 200 909
10 92 239
147 298 934
181 292 654
209 262 836
77 293 817
68 78 3
71 253 690
119 161 828
40 165 590
190 238 448
10 166 758
11 288 359
139 229 981
8 189 456
21 87 246
75 81 702
181 254 351
33 242 976
81 126 190
68 260 727
62 270 454
11 71 787
187 207 89
15 199 409
8 152 527
62 223 34
45 80 29
2 9 619
40 233 292
28 84 369
202 217 616
223 262 940
44 288 779
109 191 638
39 279 116
34 178 288
38 292 48
60 67 15
169 261 857
194 285 581
178 226 804
70 101 24
142 157 224
222 227 109
104 270 660
79 237 750
90 195 307
85 271 588
49 249 442
19 155 912
117 118 914
167 268 50
22 165 736
134 176 626
8 24 873
61 269 106
90 126 823
181 251 283
57 171 161
12 223 760
99 138 352
246 278 737
79 184 471
140 231 64
41 121 169
34 209 663
88 97 940
207 227 988
131 181 135
110 179 884
112 300 877
24 213 371
174 276 908
177 295 945
187 286 458
16 124 139
176 179 470
176 226 313
58 172 57
22 113 393
97 206 507
153 273 317
145 187 937
145 256 572
47 252 149
71 233 754
30 175 85
7 285 50
27 200 383
64 221 148
24 276 436
7 229 275
57 234 136
7 144 840
110 196 870
17 215 694
75 100 150
56 161 424
262 277 775
6 158 883
9 231 849
66 248 589
269 280 542
12 300 643
41 228 648
139 298 328
66 135 655
110 172 85
52 120 37
125 197 923
15 277 153
172 267 794
19 298 792
68 277 45
44 186 914
101 152 452
42 251 110
70 206 543
109 253 372
194 256 290
124 152 593
11 34 790
29 233 842
143 278 379
11 175 42
92 219 255
107 199 835
183 230 974
115 238 582
5 70 739
127 202 684
81 134 241
119 160 264
19 140 618
126 254 906
25 253 748
30 298 855
84 236 978
226 263 546
115 232 937
171 257 750
43 117 551
20 293 819
225 228 70
162 279 102
79 120 562
30 213 408
71 226 70
194 225 229
188 204 389
14 19 317
161 260 892
157 298 215
21 164 784
161 165 562
18 265 676
216 281 662
31 269 752
38 53 280
22 293 355
36 259 416
45 90 557
79 82 545
199 276 108
9 170 651
56 116 679
187 191 494
29 267 546
66 164 549
3 234 820
155 292 424
25 99 840
201 299 340
17 280 885
22 63 44
81 169 868
248 254 164
105 129 589
227 249 598
288 296 11
102 189 467
13 262 800
107 153 802
183 187 304
56 119 92
138 230 106
77 180 872
228 260 625
239 294 202
30 154 216
37 64 962
147 268 428
223 232 361
27 53 589
153 289 373
234 289 357
174 225 663
142 236 309
175 290 914
280 299 23
110 169 681
25 267 146
36 71 848
201 272 687
60 64 687
41 140 785
82 187 266
135 160 240
86 161 705
152 190 58
81 281 644
144 153 684
139 260 189
73 280 598
58 219 455
80 129 697
27 217 353
247 261 827
19 97 724
197 211 662
112 237 295
215 227 543
143 251 546
66 290 77
45 190 546
263 280 980
154 207 241
11 217 355
5 212 382
14 82 608
134 187 100
182 296 709
65 274 537
166 216 435
100 226 611
63 132 937
135 142 831
65 252 782
29 202 437
85 189 262
100 151 465
59 176 25
16 157 664
65 228 160
88 286 490
174 253 457
165 244 929
51 162 231
56 197 922
26 118 713
191 257 197
50 126 699
140 180 693
25 188 909
113 169 999
133 191 320
45 119 908
1 93 540
164 289 552
55 115 203
91 249 288
42 287 167
256 299 320
120 271 619
200 284 719
134 275 756
239 276 7
210 297 47
70 140 733
160 199 934
28 209 736
134 183 888
39 40 565
86 257 417
60 266 262
30 218 908
160 193 658
90 133 701
237 276 916
8 33 487
166 290 370
51 135 571
17 138 438
76 248 593
15 80 794
18 134 721
46 103 65
201 234 120
107 216 765
129 238 893
114 124 445
121 296 937
29 100 525
103 225 627
112 243 89
84 205 626
187 225 582
130 164 266
4 233 29
76 196 449
217 281 849
121 149 31
32 172 215
17 100 327
6 292 651
195 245 283
140 227 13
74 278 633
2 252 835
10 38 961
33 70 822
2 115 180
48 104 192
19 217 624
130 295 307
69 84 931
98 125 181
18 149 321
23 151 146
34 149 493
152 260 19
19 268 201
30 286 714
221 256 800
76 258 635
66 244 780
202 272 893
156 255 759
177 284 838
148 221 946
25 263 815
26 173 673
133 252 907
100 181 365
159 263 374
122 166 439
38 152 206
98 267 504
240 257 921
281 295 532
158 248 20
18 58 284
51 131 744
20 213 547
183 236 576
115 198 535
37 195 531
44 192 689
254 257 60
20 155 669
131 207 64
80 293 294
136 278 544
230 287 556
193 280 918
34 253 546
265 281 616
78 249 726
129 221 316
31 290 418
173 228 26
134 264 704
132 165 290
167 261 174
58 132 660
71 209 662
32 264 125
64 199 780
63 207 915
91 211 767
87 189 191
36 149 943
38 163 277
8 17 272
146 273 589
195 285 390
51 287 575
160 258 630
204 282 620
26 247 449
38 137 541
207 267 536
177 251 998
181 187 790
77 226 694
1 112 310
113 167 689
32 209 862
123 221 13
55 289 287
70 214 910
9 238 829
227 296 961
244 274 379
50 67 899
161 168 60
139 289 486
175 215 969
60 109 462
217 275 743
2 59 310
121 204 18
16 179 238
83 111 415
8 244 778
67 192 381
182 216 691
266 279 563
12 182 138
109 288 53
25 106 949
11 212 761
110 159 745
71 80 165
6 166 101
36 209 382
246 257 361
109 239 772
109 184 27
117 258 883
182 298 779
282 294 80
115 171 166
69 183 527
289 293 295
174 222 778
70 104 920
40 269 106
1 283 57
153 285 865
221 273 732
220 264 905
37 137 703
5 240 878
124 127 260
30 230 747
129 159 357
108 288 391
106 180 575
98 164 307
48 240 318
26 215 254
197 238 70
104 268 77
87 141 676
56 274 343
138 150 887
247 296 560
57 233 497
8 259 313
30 68 161
132 226 155
154 295 913
67 295 36
209 293 263
150 165 289
34 161 344
40 245 241
170 238 840
84 139 319
160 241 287
169 265 356
232 249 938
172 173 195
99 244 31
36 69 107
65 154 874
35 116 836
37 138 952
16 294 200
108 137 376
42 105 510
139 155 887
147 239 224
65 127 151
74 102 613
107 130 653
204 260 419
123 245 372
41 155 204
237 242 227
1 221 621
60 97 361
25 286 378
98 236 960
13 210 31
104 241 867
93 282 87
1 173 194
13 31 505
32 159 631
127 168 687
48 151 4
182 281 860
81 249 423
139 167 887
125 253 24
131 285 885
20 270 140
92 257 76
121 177 894
12 21 465
136 178 806
147 208 337
152 212 836
170 279 543
88 115 343
60 280 835
262 282 692
15 239 610
109 193 388
15 154 213
67 165 763
193 225 565
78 242 838
37 44 250
106 298 27
15 147 75
284 298 177
48 98 242
6 254 176
144 218 41
284 296 592
50 171 159
46 152 975
174 214 117
111 267 752
256 261 645
77 162 890
174 263 837
178 204 548
46 205 660
66 76 790
116 164 449
121 254 162
86 175 308
68 182 988
223 264 884
55 127 305
261 293 159
81 232 708
17 179 800
2 56 342
181 274 466
51 242 945
128 209 969
243 296 964
94 248 371
143 266 231
4 114 668
17 58 671
69 294 2
98 280 864
1 35 221
123 181 754
253 271 822
100 246 555
108 264 221
83 199 577
6 266 42
95 107 880
68 247 801
88 103 251
80 96 96
131 277 231
222 292 872
179 212 263
102 142 493
59 209 807
217 249 303
5 219 832
135 228 533
110 297 495
186 257 121
170 251 873
91 168 166
188 266 599
16 141 139
12 200 776
64 232 540
111 171 824
266 299 505
93 255 541
67 281 321
7 97 97
54 268 915
243 281 654
1 225 69
231 260 299
262 297 515
4 227 420
164 171 83
64 162 362
177 248 379
223 241 353
180 277 233
56 279 614
8 124 647
74 84 973
116 209 840
6 86 985
101 130 148
129 149 520
19 223 457
43 170 226
170 239 859
9 65 492
9 203 929
282 291 651
140 142 382
19 65 820
166 178 26
16 262 35
10 40 409
150 226 502
36 295 16
24 290 773
230 285 322
101 102 530
32 277 796
1 235 829
10 147 942
245 262 661
83 265 294
68 107 909
100 174 351
7 169 112
135 222 893
65 253 225
177 205 154
32 180 682
156 184 439
114 271 418
209 254 572
10 87 239
50 258 102
136 283 217
77 281 276
259 298 366
214 275 796
78 235 797
17 199 969
65 83 315
147 242 750
107 164 532
174 198 705
198 249 115
78 216 556
67 288 525
28 112 956
6 179 834
258 289 807
65 232 179
106 171 682
186 284 217
98 181 670
35 44 392
200 222 252
126 166 445
49 56 451
219 296 669
65 142 414
75 131 390
87 130 518
44 184 92
7 207 516
55 140 269
37 211 728
155 178 420
80 89 757
75 288 147
77 117 256
174 202 370
91 135 132
146 193 780
5 267 380
18 152 991
37 157 179
17 214 732
84 124 12
146 244 269
30 173 974
174 228 654
70 215 436
91 244 397
181 267 811
132 161 210
171 192 550
43 81 653
84 155 303
247 271 60
80 105 294
239 256 777
125 238 783
211 262 462
201 268 49
129 249 659
65 146 709
175 296 770
123 165 739
13 242 884
43 273 912
169 258 459
197 207 991
13 44 305
181 236 878
76 294 474
167 292 256
16 242 328
157 276 30
70 160 442
84 218 503
193 254 637
10 50 590
146 263 732
282 297 571
88 141 778
111 269 708
195 286 621
53 166 683
37 200 606
58 191 868
86 224 847
49 266 637
52 274 685
215 273 623
16 152 640
6 233 998
27 122 294
9 102 322
226 233 552
96 252 505
4 161 102
8 213 223
132 138 98
68 220 279
30 285 51
19 133 820
66 100 314
32 68 289
47 161 827
118 243 665
272 300 963
99 101 665
214 257 817
207 272 811
66 77 548
125 233 959
49 214 710
274 283 853
17 24 615
80 238 139
129 147 45
192 208 504
14 251 664
26 32 510
3 260 368
193 241 9
52 185 978
179 186 590
177 281 192
186 206 593
114 143 984
151 186 250
129 266 466
163 211 607
103 219 840
156 200 395
67 163 38
80 270 624
51 158 18
77 163 542
45 57 493
18 248 679
177 258 113
193 276 729
48 255 814
61 232 242
104 228 854
33 124 652
244 251 927
1 135 859
86 209 377
95 226 698
260 272 858
64 264 274
30 179 288
264 277 828
153 213 103
51 176 102
167 264 258
80 216 71
99 114 15
145 222 496
19 96 96
60 119 645
27 169 22
162 253 239
114 150 181
34 127 614
49 172 870
215 256 204
154 281 696
16 243 164
54 147 848
72 109 779
121 153 714
92 229 819
3 179 823
42 233 870
94 215 720
90 177 13
15 240 16
99 130 395
4 76 337
170 248 51
112 197 769
27 282 84
33 280 791
90 142 599
94 273 331
8 139 310
46 284 16
58 298 342
59 110 132
7 219 521
251 256 912
76 254 230
2 194 676
11 131 483
235 293 914
189 260 768
89 98 865
27 216 35
53 147 655
59 265 902
57 61 559
92 186 309
169 216 683
61 62 417
141 239 585
38 297 425
13 63 84
163 186 112
158 216 265
269 276 963
198 266 455
11 134 367
155 196 191
84 146 308
71 273 786
161 208 146
119 122 613
142 211 33
44 118 466
265 293 74
5 263 208
137 290 935
113 295 857
89 206 47
20 34 336
12 188 732
246 269 855
137 261 588
15 26 712
71 294 22
168 222 292
77 168 402
127 244 39
114 235 10
50 62 653
132 244 844
66 195 942
122 168 527
89 205 362
33 287 476
13 153 213
18 300 341
107 296 602
98 139 751
132 207 983
82 185 824
176 267 474
59 291 491
94 256 411
30 103 793
5 64 441
154 159 979
143 210 264
15 153 644
102 280 197
62 250 104
241 252 854
100 218 760
238 289 690
144 146 337
116 146 304
11 54 513
43 265 339
228 291 338
131 156 347
44 196 535
118 251 948
167 256 669
97 229 569
79 272 885
24 220 511
45 249 707
22 154 400
159 185 100
216 280 722
172 214 531
72 214 907
144 227 637
76 83 479
194 298 152
152 279 282
116 300 677
10 130 483
73 236 948
67 171 464
31 151 515
235 284 390
45 174 131
52 289 616
44 284 743
37 233 97
185 187 6
158 167 9
203 205 992
78 299 12
238 265 944
247 252 104
97 286 999
4 12 925
203 236 56
114 288 152
176 204 235
41 142 994
20 22 374
42 83 354
125 219 402
71 242 58
69 78 271
125 218 414
97 160 119
16 277 228
68 84 707
106 282 56
168 262 876
231 241 454
67 177 95
128 184 186
123 275 630
11 239 421
119 174 911
121 300 844
217 291 969
45 145 559
186 299 186
62 176 223
15 40 530
168 256 335
32 227 453
3 123 349
53 203 590
71 224 862
26 271 519
17 262 45
183 216 491
166 217 563
86 283 435
37 286 731
27 249 403
52 232 656
242 270 843
184 299 886
76 79 177
139 157 17
145 264 549
47 280 138
38 130 537
56 183 766
15 193 321
233 237 433
257 267 694
108 164 71
55 178 356
14 220 689
111 290 645
70 218 850
189 300 447
4 28 350
70 245 266
48 201 714
41 170 134
156 185 143
87 150 405
230 283 489
74 176 984
153 281 464
62 282 22
73 83 841
184 229 181
142 235 146
61 68 448
85 106 958
51 98 532
37 267 424
170 179 662
48 223 224
202 258 632
205 223 671
229 290 869
194 209 331
28 81 927
9 31 17
68 283 992
118 161 804
72 142 257
136 240 447
124 275 547
208 240 963
10 279 524
51 174 37
194 292 672
12 218 740
122 233 66
158 234 53
101 171 407
109 207 936
50 271 380
71 158 206
145 263 881
236 283 769
60 249 378
189 205 632
148 296 441
113 300 314
49 247 572
235 250 144
120 294 207
88 156 484
169 297 136
36 273 607
60 275 725
53 220 157
45 85 383
33 199 771
128 186 202
259 295 481
122 246 203
153 242 962
124 284 930
33 113 701
56 233 206
112 250 233
114 254 648
166 210 268
128 281 547
193 294 57
141 268 818
54 173 661
119 273 121
50 196 744
125 140 789
13 196 674
143 261 37
242 292 415
7 270 973
137 267 811
5 283 721
83 239 153
156 176 570
177 187 417
66 267 162
105 172 284
155 291 11
149 187 826
125 281 999
101 265 266
232 295 90
104 205 20
266 277 59
40 224 293
34 167 604
29 73 656
98 150 740
121 295 614
110 181 561
84 229 805
166 277 95
39 166 966
220 245 348
162 210 176
125 165 630
139 272 994
14 87 169
191 199 298
76 208 851
51 172 705
35 215 164
55 79 942
237 264 740
31 165 132
33 99 299
28 238 194
193 221 480
81 159 296
6 71 541
5 32 609
11 261 523
71 241 614
216 232 78
41 214 843
5 198 601
17 242 647
71 263 817
46 92 84
193 256 489
59 159 269
203 274 216
45 291 402
36 289 677
3 115 527
89 101 690
81 217 428
157 246 806
114 185 129
244 259 802
112 216 791
148 288 726
6 36 222
32 51 610
52 122 985
89 283 598
24 50 53
169 192 26
162 164 288
122 287 854
29 227 765
208 235 37
10 63 343
20 128 326
263 292 267
108 125 210
200 206 715
29 66 324
122 223 505
77 270 142
58 176 125
16 202 523
10 273 175
125 175 802
132 259 483
160 200 192
119 229 867
4 226 980
8 163 699
24 131 178
151 166 648
97 261 908
133 154 607
70 99 259
185 268 568
77 295 103
97 193 736
109 186 890
43 147 483
10 134 371
143 300 332
94 212 490
163 204 24
227 261 854
2 287 934
201 222 446
206 291 534
89 174 577
40 281 496
42 259 674
181 237 710
59 274 377
137 300 502
65 277 395
127 158 665
95 217 10
23 29 418
69 236 332
23 136 913
183 229 500
85 252 666
90 294 789
61 90 302
74 274 444
209 218 816
249 259 247
135 247 699
39 160 325
85 138 792
40 62 794
112 223 325
124 288 93
42 103 192
83 156 686
98 265 982
101 283 546
156 175 106
52 80 125
180 212 298
187 250 460
292 294 408
77 184 514
128 237 152
153 184 590
169 271 705
49 88 67
107 127 389
105 274 296
64 293 844
53 67 52
201 204 415
176 270 750
85 113 391
57 187 297
281 287 837
6 230 67
118 194 337
15 50 390
168 219 575
47 126 875
54 217 572
232 281 495
56 71 664
112 261 559
168 288 483
1 19 720
1 77 581
124 150 648
52 60 626
48 295 440
32 297 35
38 206 653
141 286 588
152 266 155
93 206 551
260 266 892
195 284 593
116 198 870
30 183 121
179 253 453
80 220 404
47 141 391
124 287 368
270 287 475
128 220 273
8 177 131
20 192 546
49 286 141
22 164 434
155 232 221
136 142 873
27 231 678
9 206 194
67 92 573
193 267 878
38 182 710
128 181 941
217 219 741
90 187 119
12 233 525
26 270 333
2 189 112
120 298 350
261 269 535
86 153 454
95 287 354
139 160 121
247 299 300
57 296 93
145 217 654
84 185 91
22 134 784
96 166 261
32 214 311
34 184 356
27 125 841
21 244 849
15 48 59
38 92 610
204 279 648
56 79 263
86 277 370
18 229 137
11 159 428
197 259 867
201 237 558
93 107 882
13 221 203
93 132 266
147 297 61
78 208 522
91 223 280
97 277 164
165 251 219
61 63 669
9 149 996
179 252 852
140 167 598
61 82 986
157 184 321
108 268 137
52 149 221
21 90 578
155 248 372
58 98 91
174 188 985
35 120 412
147 269 420
48 180 808
8 113 592
214 235 849
3 17 237
111 114 324
47 60 826
102 207 578
245 296 699
26 286 396
112 278 490
135 233 146
92 188 29
37 193 836
16 131 290
81 163 549
37 217 935
165 254 859
111 225 18
156 262 533
141 251 105
111 116 618
185 254 157
212 261 648
55 98 738
206 214 883
47 93 457
149 159 173
11 56 643
151 221 510
225 278 710
45 125 445
219 268 675
158 292 684
12 125 509
60 176 929
183 192 258
162 225 253
231 285 201
201 295 100
113 147 986
180 194 193
47 89 353
72 232 373
135 151 707
49 190 517
94 194 94
40 178 531
38 64 188
187 261 941
166 183 150
62 99 582
159 231 170
96 227 783
42 150 40
71 163 565
33 191 535
126 139 566
30 205 17
169 233 247
212 249 707
146 218 372
87 173 185
221 254 770
3 180 219
111 245 294
97 254 27
95 296 977
119 197 678
126 210 255
114 135 324
15 294 347
76 100 845
54 219 980
95 271 55
118 152 931
95 245 675
14 117 519
12 49 781
79 280 720
215 255 862
122 123 636
251 268 732
132 280 431
2 219 236
131 283 598
187 277 652
178 196 471
244 286 286
246 275 679
259 284 813
47 186 99
139 238 656
82 142 286
56 171 646
130 278 136
250 281 404
6 128 864
50 299 115
155 252 887
18 67 471
228 274 853
123 268 917
1 256 47
66 271 303
74 248 830
186 235 875
238 266 773
171 234 10
34 270 837
175 226 679
287 297 817
110 241 961
28 159 255
66 177 510
206 283 779
40 275 881
158 165 995
45 234 393
20 110 585
22 278 245
13 160 989
205 291 517
52 115 609
103 149 381
108 233 972
1 79 443
32 120 189
56 147 211
75 163 714
141 260 153
54 234 389
58 243 189
132 167 950
50 61 472
144 152 176
76 151 984
40 126 792
63 268 273
100 142 758
81 98 716
221 229 247
43 256 218
97 166 285
120 254 904
6 117 652
8 27 220
29 118 141
41 52 284
18 270 787
115 246 264
6 252 973
19 59 696
173 247 885
117 261 118
134 181 646
279 280 423
20 221 481
195 240 671
127 156 228
138 219 301
28 179 419
242 247 464
82 99 145
94 233 605
70 189 97
106 222 273
19 39 208
193 207 175
137 176 695
182 275 802
246 281 786
56 179 496
160 185 524
72 159 560
210 275 634
168 237 518
109 266 708
205 296 22
42 242 834
263 293 1000
71 75 935
32 63 402
57 75 974
251 252 970
17 129 143
86 186 853
59 268 452
212 258 597
199 269 632
177 247 827
28 191 382
70 75 209
210 277 664
109 278 543
69 283 702
42 165 851
167 234 201
103 293 832
106 274 44
19 276 927
68 269 229
135 139 239
78 183 393
175 187 783
156 188 400
39 269 572
247 279 755
170 265 605
47 181 901
122 248 697
40 241 844
2 157 198
25 164 563
114 193 12
14 233 337
67 136 8
27 171 346
3 4 485
5 72 542
6 17 733
253 265 632
150 155 48
201 267 578
83 85 640
70 248 750
210 288 931
112 267 59
211 290 462
128 257 783
250 270 854
28 197 370
193 285 409
19 251 982
94 167 569
106 182 483
197 255 225
39 209 395
37 223 209
11 264 764
171 186 339
73 267 965
152 179 211
48 189 630
209 259 428
131 300 502
18 160 914
175 210 31
226 277 72
17 297 487
104 267 967
99 280 121
86 199 333
3 282 819
214 251 375
68 160 997
99 225 233
219 298 768
98 120 263
5 167 311
20 130 768
176 184 207
169 197 581
44 268 234
45 46 157
11 184 206
77 98 357
58 268 778
8 78 290
132 192 460
132 168 714
184 244 912
141 180 624
128 288 992
106 116 229
35 185 109
49 196 445
8 81 651
157 170 920
200 272 648
37 80 828
67 293 867
252 255 862
155 254 127
110 123 482
109 156 868
2 154 102
148 292 265
22 202 266
42 136 959
78 231 105
72 197 657
77 90 970
48 237 608
44 106 882
164 211 837
20 49 313
173 294 844
51 299 710
159 298 677
108 234 98
128 172 616
32 245 13
112 238 81
31 253 188
103 274 327
160 267 726
85 231 526
13 187 450
155 222 961
38 225 838
155 160 416
32 274 563
116 186 184
113 176 344
30 56 328
19 244 946
103 256 604
140 238 39
58 144 24
86 185 852
12 126 627
93 118 300
13 157 203
21 63 378
105 127 856
47 189 37
50 228 431
215 238 93
12 251 317
89 197 245
29 240 575
20 223 135
60 96 482
47 118 672
142 232 40
84 272 310
1 47 951
61 259 797
118 154 781
94 298 294
45 107 591
74 199 289
20 62 380
51 160 772
186 278 464
96 209 552
26 106 526
186 210 586
72 150 136
228 250 124
20 136 175
2 124 771
92 170 816
38 228 575
2 158 554
48 252 147
125 223 517
211 299 791
21 111 151
135 258 334
112 205 385
34 88 404
88 230 77
131 139 351
63 225 504
17 59 243
75 221 615
101 109 638
147 180 756
14 248 271
84 128 919
32 153 306
34 190 469
107 201 89
118 141 959
1 29 987
217 239 313
40 202 213
214 281 989
171 221 991
46 131 702
202 296 733
4 9 128
187 281 789
122 184 600
95 115 221
41 117 907
152 173 455
112 297 177
200 267 676
180 215 695
44 108 89
37 272 11
6 207 565
59 95 138
125 211 368
137 229 141
243 259 85
260 265 362
69 90 612
102 216 610
233 270 635
24 99 288
136 269 846
59 77 625
83 87 540
129 186 225
58 254 853
158 287 200
93 221 185
120 171 330
95 207 628
172 194 58
121 124 260
73 162 627
78 114 613
104 130 454
155 243 265
113 174 317
67 285 13
187 259 741
228 271 437
186 272 368
4 258 464
53 84 475
214 292 858
109 131 451
142 188 856
66 212 222
235 241 230
148 225 33
132 279 450
15 91 317
104 263 584
167 214 437
48 80 724
21 142 240
56 237 841
19 102 570
14 156 252
202 288 728
190 215 793
123 249 672
222 261 568
62 121 597
78 157 544
166 192 114
125 139 366
86 232 739
50 86 659
17 167 261
75 78 383
85 131 50
118 246 985
119 288 776
74 96 584
56 219 420
14 16 457
111 188 735
217 262 260
32 69 698
41 75 752
148 275 551
66 119 528
90 239 101
176 245 597
121 137 22
137 292 262
133 172 892
7 253 183
45 98 210
158 261 13
1 89 94
166 180 77
24 257 308
23 193 173
175 278 916
148 185 444
180 230 482
90 158 341
12 170 127
273 298 324
151 194 982
99 131 292
70 150 152
149 182 608
14 153 303
106 213 758
65 216 220
152 237 319
11 82 299
95 131 365
33 141 372
20 277 123
226 293 1
91 152 703
80 166 943
25 58 248
8 252 100
3 227 686
31 160 958
54 300 696
266 294 38
144 282 76
67 86 749
95 264 186
176 269 129
5 215 537
49 180 666
186 224 117
48 235 770
115 203 323
16 29 961
105 217 859
31 61 423
147 148 492
15 292 848
113 207 524
186 254 476
63 131 242
112 285 428
41 258 473
42 250 105
50 198 368
247 300 238
39 233 414
75 290 482
197 201 34
21 135 36
49 292 514
134 268 917
251 274 268
6 129 946
231 300 775
118 270 318
5 20 32
126 207 36
7 17 678
46 146 400
201 240 54
82 280 261
234 270 938
86 90 133
89 158 15
55 106 14
167 227 265
69 74 891
211 292 773
104 125 114
226 278 294
34 146 906
157 238 164
239 254 234
17 243 788
202 263 618
39 78 588
40 206 903
15 100 559
59 118 143
18 215 642
20 53 489
13 74 191
34 275 411
165 262 678
119 246 736
109 127 19
141 144 746
141 223 423
232 279 363
97 109 708
118 237 211
110 275 834
21 75 739
52 90 847
209 237 718
172 269 398
217 253 357
189 267 232
245 297 988
128 295 671
4 71 32
139 282 200
106 220 883
146 293 826
220 298 387
221 224 940
73 225 328
174 246 693
105 218 498
204 247 920
106 253 851
45 260 226
38 99 115
62 105 496
32 44 702
200 227 275
116 245 261
59 72 74
178 212 232
29 181 131
74 267 11
240 249 462
64 164 407
79 137 127
76 195 769
203 286 662
54 183 730
194 216 684
212 251 316
173 234 417
83 241 179
51 187 88
80 125 448
73 242 681
20 230 992
77 127 488
168 217 602
80 295 831
167 291 992
26 104 911
143 185 784
71 247 184
26 53 677
84 179 632
9 244 582
128 174 947
119 292 933
93 254 842
102 262 446
108 290 624
21 184 368
28 256 770
4 173 44
217 245 76
99 158 844
77 115 117
128 210 80
115 202 810
61 77 786
209 279 512
35 293 895
294 295 599
126 291 722
59 245 431
97 222 100
53 57 409
22 32 758
26 253 151
44 110 742
13 121 190
155 223 693
251 276 453
130 156 802
151 152 732
28 252 631
13 54 444
40 265 661
173 198 361
129 196 296
82 283 788
89 203 718
7 221 17
24 182 84
195 258 444
153 231 312
41 218 800
101 300 565
168 276 565
119 194 836
131 206 530
70 246 396
56 275 622
197 232 9
217 268 516
176 300 678
88 181 264
25 135 988
185 203 811
89 121 707
252 294 491
19 282 763
49 96 111
55 157 484
115 284 941
243 272 335
27 289 962
2 193 433
113 137 763
16 53 540
169 186 672
94 145 182
131 263 491
5 38 709
114 206 88
166 181 950
71 103 999
259 266 802
199 265 253
15 71 326
51 280 326
224 279 65
39 220 854
156 202 468
269 281 931
168 215 14
161 218 216
132 137 740
16 252 829
147 284 723
141 232 347
1 162 222
79 139 146
101 181 455
244 245 485
174 282 984
89 285 723
41 256 897
51 113 483
35 93 656
123 130 224
27 116 641
20 107 378
88 126 924
77 122 689
36 183 993
104 220 221
36 177 234
160 242 347
135 223 509
46 151 578
182 185 463
83 235 302
61 86 454
137 200 952
92 216 126
9 274 287
26 267 579
23 56 972
144 230 518
77 128 546
217 264 118
122 273 747
111 186 76
2 288 704
19 240 28
145 178 890
28 220 377
14 157 363
21 267 492
243 261 925
140 161 411
78 295 560
109 120 99
2 285 807
170 177 476
46 201 544
163 181 124
208 298 567
133 198 255
200 276 246
34 259 774
203 234 215
96 190 894
83 127 186
22 136 72
156 249 900
237 244 961
80 256 840
101 225 570
62 247 485
118 241 909
86 300 29
214 271 186
34 165 643
50 256 766
31 194 568
3 139 322
98 173 337
35 142 509
30 206 605
60 299 451
84 170 451
248 280 76
137 272 487
84 178 979
49 243 897
111 162 89
30 46 311
199 299 35
30 288 61
104 274 937
244 261 273
15 262 974
10 239 222
49 164 208
82 121 232
105 141 979
35 117 310
128 211 274
31 263 647
242 285 249
103 261 215
92 208 930
185 191 213
126 156 886
8 43 371
50 282 670
12 210 677
139 213 679
72 239 883
69 120 726
108 111 911
46 189 189
20 162 913
23 156 976
164 170 296
133 181 216
161 247 473
140 230 692
49 90 408
219 255 540
47 276 587
122 245 381
253 264 453
48 132 375
41 143 575
29 128 724
127 218 293
12 98 296
107 167 894
227 250 526
11 297 419
58 286 375
137 283 715
103 262 398
82 247 695
45 200 651
136 232 459
45 284 619
145 179 942
77 126 701
94 120 623
275 290 684
158 269 74
87 295 845
60 123 40
75 286 82
26 134 181
200 248 210
68 193 267
58 162 44
133 272 436
96 157 909
188 284 704
79 157 912
51 239 713
14 183 727
27 45 422
84 245 765
182 264 804
212 223 862
49 276 592
79 286 254
97 264 75
129 203 359
58 253 158
136 276 486
81 170 771
162 208 235
149 259 439
78 192 796
160 191 325
14 101 442
23 228 956
96 291 320
61 152 636
31 56 682
132 246 388
239 259 29
154 181 799
21 289 532
87 161 61
15 290 98
29 239 656
122 285 274
62 186 435
117 153 165
152 175 971
33 174 287
26 117 855
66 234 743
63 127 77
4 232 983
22 168 102
58 126 508
195 289 51
35 280 585
11 62 732
111 297 226
71 300 243
68 194 195
47 142 353
